V1,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,bad_flag
35640,115647629,,4000,4000,4000,36 months,19.03,146.69,D,D3,CONSULTANT,10+ years,RENT,90852,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115647629,"",other,Other,110xx,NY,3.99,0,Mar-2004,660,664,0,,,3,0,407,11.3,7,w,2170.71,2170.71,2782.88,2782.88,1829.29,953.59,0,0,0,Mar-2019,146.69,Apr-2019,Mar-2019,729,725,0,,1,Individual,,,"",0,3331,14218,0,1,1,1,11,13811,90,0,0,407,75,3600,0,0,1,1,4739,693,37,0,0,26,161,143,11,0,153,,11,,1,1,1,1,3,2,2,4,1,3,0,0,0,1,85.7,0,0,0,18990,14218,1100,15390,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
43378,131849546,,16000,16000,16000,36 months,6.07,487.26,A,A2,Safety & Security Manager,10+ years,RENT,50000,Source Verified,Apr-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131849546,"",other,Other,078xx,NJ,26.04,0,Feb-2000,805,809,0,,,6,0,8047,25.6,12,f,11319.23,11319.23,5367.2,5367.2,4680.77,686.43,0,0,0,Feb-2019,487.26,Apr-2019,Mar-2019,819,815,0,,1,Individual,,,"",0,0,30803,0,3,0,1,20,22756,38,0,0,8047,34,31400,0,0,1,1,5134,20853,27.8,0,0,165,218,57,20,0,141,,7,,0,1,1,2,2,7,3,5,1,6,0,0,0,0,100,0,0,0,91143,30803,28900,59743,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
62778,4292242,,22800,22800,22800,36 months,13.11,769.44,B,B4,"","",MORTGAGE,50715,Verified,Jun-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=4292242,"  Borrower added on 06/12/13 > install a swimming pool at my primary residence<br><br> Borrower added on 06/12/13 > home improvement<br><br>  Borrower added on 06/13/13 > Home improvement to primary residence, adding a built in swimming pool<br>",home_improvement,pool,328xx,FL,2.56,0,Jan-1994,715,719,2,29,,10,0,659,5.9,31,f,0,0,27699.4312313519,27699.43,22800,4899.43,0,0,0,Jul-2016,769.03,"",Feb-2019,649,645,0,39,1,Individual,,,"",0,354,183987,,,,,,,,,,,,11200,,,,5,20443,8140,1.9,0,0,99,236,1,1,7,3,,1,31,3,1,2,3,6,9,7,15,2,10,0,0,0,4,82,0,0,0,204644,6802,8300,8144,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
97368,120661512,,1200,1200,1200,36 months,15.05,41.63,C,C4,ACCOUNTANT,8 years,RENT,43000,Source Verified,Oct-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=120661512,"",other,Other,082xx,NJ,27.93,0,May-2009,670,674,0,55,,14,0,10697,47.5,17,w,0,0,1354.423,1354.42,1200,154.42,0,0,0,Sep-2018,939.12,"",Mar-2019,684,680,0,62,1,Individual,,,"",0,1626,35022,2,2,1,2,11,24325,77,4,6,2428,65,22500,2,0,4,8,2502,7408,54.3,0,0,53,101,4,4,0,6,55,8,55,0,6,10,8,9,4,12,13,10,14,0,0,0,5,88.2,0,0,0,54229,35022,16200,31729,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,DirectPay,N,"","","",,,,0
25929,84633999,,14700,14700,14700,36 months,13.99,502.34,C,C3,"","",MORTGAGE,1e+05,Verified,Jul-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=84633999,"",other,Other,076xx,NJ,29.18,0,Sep-1978,690,694,2,33,,15,0,25405,60.2,28,w,1952.12,1952.12,16052.03,16052.03,12747.88,3304.15,0,0,0,Mar-2019,502.34,Apr-2019,Mar-2019,679,675,0,,1,Individual,,,"",0,0,421341,1,2,0,1,13,17040,82,1,4,7395,74,42200,3,0,3,6,30096,4709,77.8,0,0,150,454,1,1,1,14,,1,,0,4,7,4,5,11,11,15,7,15,0,0,0,1,92.9,75,0,0,495739,61757,21200,67027,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
91663,121202698,,6000,6000,6000,36 months,9.44,192.03,B,B1,Merchandiser,4 years,OWN,65000,Not Verified,Oct-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121202698,"",debt_consolidation,Debt consolidation,945xx,CA,1.31,0,Dec-1998,670,674,0,,53,12,1,4670,6.8,27,w,0,0,6393.299,6393.3,6000,393.3,0,0,0,Aug-2018,4860.21,"",Mar-2019,679,675,0,,1,Individual,,,"",0,0,4670,0,0,1,2,12,0,,4,10,3091,7,68700,1,4,5,12,389,35530,11.6,0,0,92,226,10,10,1,10,,8,,0,3,3,8,15,5,12,21,3,12,0,0,0,5,100,0,1,0,68700,4670,40200,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
68642,136469961,,25000,25000,25000,36 months,12.73,839.11,B,B5,"RN, Associate Chief nurse",10+ years,MORTGAGE,180000,Source Verified,Jul-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=136469961,"",credit_card,Credit card refinancing,339xx,FL,6.47,6,Dec-1993,690,694,0,10,,21,0,15593,36.2,35,w,20234.65,20234.65,6695.2,6695.2,4765.35,1929.85,0,0,0,Mar-2019,839.11,Apr-2019,Mar-2019,739,735,0,,1,Individual,,,"",0,0,367153,1,1,1,1,2,23119,100,0,1,6885,59,43100,1,0,3,2,18358,15601,45.1,0,0,127,295,22,2,1,22,10,2,10,0,4,6,8,12,6,18,27,6,21,0,0,0,1,80,12.5,0,0,409738,42072,28400,23119,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
89158,25998115,,15100,15100,15100,36 months,18.24,547.73,D,D5,ADMIN ASST II,10+ years,MORTGAGE,52000,Source Verified,Sep-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=25998115,"",debt_consolidation,Debt consolidation,731xx,OK,16.27,2,Dec-2005,700,704,0,20,106,13,1,7175,23,24,f,0,0,3286.38,3286.38,1983.3,1303.08,0,0,0,Mar-2015,547.73,"",Feb-2017,629,625,0,,1,Individual,,,"",0,0,82037,,,,,,,,,,,,31200,,,,2,6836,17648,28.6,0,0,94,104,1,1,3,31,20,1,20,0,2,4,6,9,4,11,17,4,13,0,0,0,2,87.5,16.7,1,0,114200,18823,24700,15000,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
82238,440154,,2000,2000,2000,36 months,8.59,63.23,A,A4,Macy's,2 years,RENT,20004,Verified,Sep-2009,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=440154,I need some money to make up what I have to purchase a car because I wanted to buy it cash rather than taking out a car loan.,car,Car financing,333xx,FL,8.7,0,Dec-1997,745,749,0,,,5,0,4622,19.3,6,f,0,0,1401.13,1401.13,1088.43,240.33,29.97802,42.4,0.48,Sep-2011,65,"",Oct-2016,504,500,0,,1,Individual,,,"",0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
66883,94102067,,20000,20000,20000,36 months,11.39,658.48,B,B3,Carrier,10+ years,RENT,75000,Not Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94102067,"",debt_consolidation,Debt consolidation,921xx,CA,16.34,0,Jun-2007,730,734,0,61,,14,0,7167,16.6,24,w,5654.36,5654.36,17781.7,17781.7,14345.64,3436.06,0,0,0,Mar-2019,658.48,Apr-2019,Mar-2019,709,705,0,,1,Individual,,,"",0,0,29915,1,2,2,3,9,22748,72,2,4,3308,40,43200,0,0,1,7,2301,24916,21.2,0,0,96,114,5,5,0,5,,9,61,0,6,8,8,10,6,12,18,8,14,0,0,0,4,95.8,12.5,0,0,75021,29915,31600,31821,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
70400,124740113,,20000,20000,20000,36 months,10.42,649.3,B,B3,Maintainence,10+ years,MORTGAGE,40000,Source Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124740113,"",debt_consolidation,Debt consolidation,484xx,MI,16.59,0,Jan-2004,705,709,0,30,,9,0,5061,34.9,12,w,11873.59,11873.59,10359.86,10359.86,8126.41,2233.45,0,0,0,Mar-2019,649.3,Apr-2019,Mar-2019,734,730,0,,1,Individual,,,"",0,0,79490,0,3,1,2,11,19564,82,0,3,4725,64,14500,2,1,1,5,8832,7539,40.2,0,0,88,29,13,11,2,14,,2,,0,2,2,3,3,5,5,5,2,9,0,0,0,1,81.8,33.3,0,0,113457,24625,12600,23957,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
1508,141620649,,11000,11000,11000,36 months,16.91,391.69,C,C5,"","",RENT,42995,Not Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141620649,"",credit_card,Credit card refinancing,988xx,WA,18.4,0,Jan-2008,665,669,0,,,8,0,19156,86.7,22,w,10033.07,10033.07,1633.94,1633.94,966.93,667.01,0,0,0,Mar-2019,391.69,Apr-2019,Mar-2019,684,680,0,,1,Individual,,,"",0,0,22636,0,1,1,1,8,3480,87,0,0,6936,87,22100,1,1,1,1,2830,2792,86.8,0,0,129,98,30,8,0,30,,8,,0,5,6,6,9,7,7,15,6,8,0,0,0,1,100,66.7,0,0,26100,22636,21200,4000,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
17541,109689529,,5400,5400,5400,36 months,9.93,174.07,B,B2,legal secretary,10+ years,OWN,32500,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=109689529,"",debt_consolidation,Debt consolidation,301xx,GA,8.15,0,Jun-2007,735,739,1,,,6,0,1662,8.7,9,w,2446.04,2446.04,3667.39,3667.39,2953.96,713.43,0,0,0,Mar-2019,174.07,Apr-2019,Mar-2019,659,655,0,,1,Individual,,,"",0,0,121473,1,1,1,1,1,4041,101,3,5,601,25,19000,2,0,3,7,20246,17338,8.7,0,0,1,30,9,1,2,9,,1,,0,4,4,4,6,1,4,6,4,6,0,0,0,5,100,0,0,0,141400,5703,19000,4000,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
28409,144781031,,2000,2000,2000,36 months,19.92,74.25,D,D3,Project Manager,10+ years,MORTGAGE,69999,Verified,Dec-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=144781031,"",debt_consolidation,Debt consolidation,770xx,TX,31.35,2,Aug-1988,670,674,0,12,,19,0,28535,72.4,35,f,1874.79,1874.79,220.54,220.54,125.21,95.33,0,0,0,Mar-2019,74.25,Apr-2019,Mar-2019,629,625,0,24,1,Individual,,,"",0,0,159456,1,4,2,4,5,84107,87,0,3,7114,76,39400,1,4,0,7,8392,3032,89,0,0,227,232,17,5,2,17,68,16,65,1,7,11,7,10,13,13,19,11,19,0,0,0,2,82.4,100,0,0,165794,113999,27500,48516,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
37272,64058673,,12000,12000,12000,60 months,13.67,277.18,C,C4,Sr. Category spec.,10+ years,MORTGAGE,65000,Not Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=64058673,"",debt_consolidation,Debt consolidation,802xx,CO,23.8,0,May-2003,685,689,0,26,,8,0,12449,46.3,14,w,0,0,14076.991379948,14076.99,12000,2076.99,0,0,0,Apr-2017,102.22,"",Mar-2017,699,695,0,59,1,Individual,,,"",0,0,265700,,,,,,,,,,,,26900,,,,6,33213,13064,47.5,0,0,89,110,12,8,2,20,58,8,58,1,2,3,4,5,5,5,6,3,8,0,0,0,3,64.3,0,0,0,287319,59850,24900,52849,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
64579,77427334,,4100,4100,4100,36 months,9.16,130.69,B,B2,Project Coordiator,< 1 year,MORTGAGE,65000,Not Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77427334,"",debt_consolidation,Debt consolidation,951xx,CA,23.99,0,Mar-1999,720,724,2,35,,16,0,116240,21.5,29,w,0,0,4644.8575400722,4644.86,4100,544.86,0,0,0,Jul-2018,615.01,"",Jul-2018,639,635,0,61,1,Individual,,,"",0,0,672485,5,2,0,2,21,17078,69,3,5,1862,41,161000,2,0,5,9,44832,17530,27,0,0,205,159,1,1,2,3,77,1,35,2,6,11,6,10,6,13,20,11,16,0,0,0,5,79.3,0,0,0,726400,133318,24000,24773,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
57539,119704176,,7000,7000,7000,36 months,19.03,256.7,D,D3,Receptionist,1 year,RENT,28000,Source Verified,Sep-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=119704176,"",debt_consolidation,Debt consolidation,446xx,OH,26.4,0,Jan-2008,700,704,0,28,,13,0,6584,21.4,26,w,3258.88,3258.88,5179,5179,3741.12,1437.88,0,0,0,Mar-2019,256.7,Apr-2019,Mar-2019,704,700,0,28,1,Individual,,,"",0,0,18223,1,1,0,2,16,11639,76,3,7,2715,40,30800,0,3,1,9,1402,19499,23.5,0,0,116,83,4,4,0,9,,9,,1,5,7,6,7,9,12,16,7,13,0,0,0,3,96.2,16.7,0,0,46067,18223,25500,15267,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
39288,661431,,8000,8000,8000,36 months,15.65,279.88,D,D4,Office of the Deputy Mayor for Education,1 year,RENT,70000,Source Verified,Jan-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=661431,"",debt_consolidation,A future without debt,200xx,DC,5.04,0,Jun-1999,675,679,0,38,,3,0,8899,92.7,6,f,0,0,10054.8544902969,10054.85,8000,2054.85,0,0,0,Nov-2013,1119.57,"",Nov-2017,744,740,0,,1,Individual,,,"",0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
2669,144691592,,6000,6000,6000,36 months,7.02,185.32,A,A2,"",< 1 year,RENT,60000,Not Verified,Dec-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=144691592,"",debt_consolidation,Debt consolidation,117xx,NY,10.14,0,Apr-2008,660,664,2,,,8,0,14239,61.9,10,w,5546.7,5546.7,551.28,551.28,453.3,97.98,0,0,0,Mar-2019,185.32,Apr-2019,Mar-2019,654,650,0,,1,Individual,,,"",0,0,14239,1,0,0,0,89,0,,1,4,5573,62,23000,2,0,3,4,1780,5312,72.6,0,0,89,128,6,6,0,6,,3,,0,5,7,5,5,1,8,9,7,8,0,0,0,1,100,60,0,0,23000,14239,19400,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,DirectPay,N,"","","",,,,0
11890,126733785,,40000,40000,40000,36 months,7.97,1252.91,A,A5,PRESIDENT,10+ years,MORTGAGE,250000,Verified,Jan-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=126733785,"",credit_card,Credit card refinancing,751xx,TX,7.08,2,Oct-1968,690,694,0,8,,7,0,66331,93.4,23,w,25568.37,25568.37,17496.46,17496.46,14431.63,3064.83,0,0,0,Mar-2019,1252.91,Apr-2019,Mar-2019,724,720,0,,1,Individual,,,"",0,0,750720,1,0,0,0,43,0,,0,0,27274,93,71000,0,0,1,1,107246,2665,94.6,0,0,153,591,27,4,5,27,,12,8,0,2,4,2,3,13,4,5,4,7,0,0,0,1,87,100,0,0,1040456,66331,49000,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
44011,100093654,,7200,7200,7200,36 months,12.74,241.7,C,C1,Detailer,10+ years,RENT,45000,Verified,Mar-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=100093654,"",debt_consolidation,Debt consolidation,156xx,PA,26.21,0,Oct-2004,700,704,0,,,11,0,12209,43.1,19,f,2709.62,2709.62,5795.7,5795.7,4490.38,1305.32,0,0,0,Mar-2019,241.7,Apr-2019,Mar-2019,659,655,0,,1,Individual,,,"",0,0,27226,0,1,0,1,17,15017,67,2,4,2851,54,28300,1,0,0,5,2475,10701,48.6,0,0,149,67,12,12,0,12,,17,,0,6,8,7,8,7,10,12,8,11,0,0,0,2,100,57.1,0,0,50826,27226,20800,22526,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
60617,1866661,,20000,20000,20000,60 months,17.27,499.96,C,C5,Apollo Mechanical Contractors,3 years,MORTGAGE,1e+05,Verified,Nov-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1866661,"",credit_card,Credit card refinancing,989xx,WA,6.32,0,Sep-1996,710,714,1,,,11,0,17436,77.5,20,f,0,0,26851.5000000001,26851.5,20000,6851.5,0,0,0,Mar-2015,13352.86,"",Apr-2015,729,725,0,,1,Individual,,,"",0,0,210899,,,,,,,,,,,,22500,,,,4,19173,439,97.3,0,0,132,197,26,2,3,26,,1,,0,3,5,3,7,6,5,10,5,11,0,0,0,3,100,100,0,0,222108,77044,16000,59608,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
81807,129755936,,27600,27600,27600,36 months,17.47,990.49,D,D1,Development Director,4 years,MORTGAGE,95000,Source Verified,Mar-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=129755936,"",credit_card,Credit card refinancing,379xx,TN,25.3,0,Aug-1997,710,714,0,,,15,0,33983,51.3,34,f,19941.84,19941.84,11832.31,11832.31,7658.16,4174.15,0,0,0,Mar-2019,990.49,Apr-2019,Mar-2019,779,775,0,,1,Individual,,,"",0,0,324617,2,1,1,5,10,46700,,1,1,22694,51,66200,2,3,1,7,23187,23886,58.6,0,0,61,247,2,2,5,2,,7,,0,4,5,7,8,13,13,16,5,15,0,0,0,3,100,28.6,0,0,364220,80683,57700,52420,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
98459,91345385,,1800,1800,1800,36 months,11.49,59.35,B,B5,Security,3 years,RENT,45000,Source Verified,Oct-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=91345385,"",other,Other,071xx,NJ,8.91,0,Aug-2005,670,674,1,,,9,0,9843,52.6,17,w,399.98,399.98,1722.19,1722.19,1400.02,322.17,0,0,0,Mar-2019,59.35,Apr-2019,Mar-2019,599,595,0,,1,Individual,,,"",0,0,10549,2,1,0,1,14,706,71,3,4,2801,54,18700,0,0,2,5,1172,4198,66.4,0,0,61,134,2,2,0,10,,3,,0,4,6,4,5,2,8,15,6,9,0,0,0,3,100,75,0,0,19700,10549,12500,1000,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
78193,132361808,,25000,25000,25000,36 months,7.34,775.82,A,A4,owner,< 1 year,RENT,150000,Not Verified,May-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132361808,"",debt_consolidation,Debt consolidation,900xx,CA,5.1,0,Apr-2007,705,709,0,70,,3,0,9242,68,6,f,18596.68,18596.68,7784.55,7784.55,6403.32,1381.23,0,0,0,Mar-2019,775.82,Apr-2019,Mar-2019,664,660,0,,1,Individual,,,"",0,0,10265,0,1,0,0,28,1023,10,0,0,2001,43,13600,0,0,0,0,3422,3999,33.4,0,0,132,126,111,28,0,111,,,,0,1,2,1,1,3,2,3,2,3,0,0,0,0,83.3,0,0,0,23832,10265,6000,10232,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
42354,102784380,,20000,20000,20000,36 months,11.44,658.95,B,B4,Environmental Protection Specialist,4 years,MORTGAGE,101000,Source Verified,Mar-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=102784380,"",debt_consolidation,Debt consolidation,813xx,CO,22.09,1,Jul-1996,690,694,0,13,,16,0,23532,52.4,35,w,0,0,22653.144477025,22653.14,20000,2653.14,0,0,0,Aug-2018,12122.65,"",Mar-2019,669,665,0,57,1,Individual,,,"",0,0,413066,1,2,0,4,13,24534,60,0,1,10006,56,44900,1,0,1,7,27538,9750,70.5,0,0,133,248,17,1,7,17,,4,13,1,5,6,6,8,10,13,18,6,16,0,0,0,1,94.3,50,0,0,450900,48066,33100,41000,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
86330,1508302,,10000,10000,10000,36 months,19.05,366.82,D,D4,Superior,8 years,RENT,115000,Verified,Sep-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1508302,Borrower added on 08/28/12 > Trying to consolidate debt and lose the 2 credit cards I have open<br>,debt_consolidation,Debt Consolidation,852xx,AZ,18.11,0,Jul-2004,660,664,1,27,,6,0,10300,93.6,19,f,0,0,13199.08,13199.08,10000,3199.08,0,0,0,Jul-2015,1101.48,"",Mar-2019,704,700,0,,1,Individual,,,"",0,0,76594,,,,,,,,,,,,11000,,,,4,12766,710,82.2,0,0,74,99,1,1,1,19,,1,27,0,1,3,1,3,12,3,6,3,6,0,0,0,3,94,100,0,0,84660,76594,4000,73660,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
13232,137984396,,22000,22000,22000,36 months,10.08,710.71,B,B1,Deputy Sheriff,10+ years,MORTGAGE,120000,Source Verified,Aug-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137984396,"",debt_consolidation,Debt consolidation,557xx,MN,10.32,0,Oct-1999,660,664,0,66,,8,0,14813,72.3,24,w,18224.55,18224.55,5018.09,5018.09,3775.45,1242.64,0,0,0,Mar-2019,710.71,Apr-2019,Mar-2019,684,680,0,66,1,Joint App,120000,13.64,Not Verified,0,2482,274126,2,1,1,2,5,39244,,1,3,1651,72,20500,0,3,0,6,34266,2649,51.8,0,0,134,226,4,4,3,4,67,13,66,6,2,6,2,6,9,6,12,6,8,0,0,0,3,75,0,0,0,283626,54057,5500,40826,37832,665,669,Mar-2006,0,3,7,64.9,0,10,0,0,70,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
23603,76285050,,14000,14000,14000,36 months,13.67,476.25,C,C3,brick mason,4 years,RENT,45000,Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76285050,"",debt_consolidation,Debt consolidation,029xx,RI,18.61,0,Apr-1997,705,709,1,,107,20,2,4930,15.5,21,w,0,0,15753.9769606338,15753.98,14000,1753.98,0,0,0,Apr-2017,10525.86,"",Dec-2018,764,760,0,,1,Individual,,,"",0,0,14947,0,2,1,1,9,10017,77,3,4,1069,33,31800,0,1,4,5,787,14209,13.9,0,0,125,104,7,7,0,7,,0,,0,9,14,11,11,3,17,17,14,20,0,0,0,4,100,18.2,1,1,44863,14947,16500,13063,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
7172,127062074,,8000,8000,8000,36 months,10.91,261.57,B,B4,Table game dealer,1 year,RENT,65000,Not Verified,Jan-2018,In Grace Period,n,https://lendingclub.com/browse/loanDetail.action?loan_id=127062074,"",debt_consolidation,Debt consolidation,221xx,VA,1.85,0,Nov-2000,660,664,0,32,,5,0,3369,11.1,6,w,5407.21,5407.21,3409.69,3409.69,2592.79,816.9,0,0,0,Feb-2019,261.57,Apr-2019,Mar-2019,559,555,0,45,1,Individual,,,"",0,4099,17111,0,0,0,0,,0,,0,2,3369,39,30300,0,0,0,2,4278,26931,11.1,0,0,,206,13,13,0,13,,,,1,1,1,4,5,0,4,5,1,5,0,0,0,0,83.3,33.3,0,0,44042,17111,30300,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
52914,119789719,,6000,6000,6000,36 months,7.97,187.94,A,A5,Team Leader,4 years,RENT,27000,Verified,Sep-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=119789719,"",debt_consolidation,Debt consolidation,444xx,OH,29.26,0,Mar-2014,725,729,1,,,3,0,5053,28.9,6,w,3181.34,3181.34,3379.32,3379.32,2818.66,545.66,15,0,0,Mar-2019,187.94,Apr-2019,Mar-2019,579,575,0,,1,Individual,,,"",0,0,37182,1,1,1,2,4,32129,97,1,1,2011,73,17500,1,3,3,3,12394,5489,26.8,0,0,42,32,8,4,0,8,,4,,0,1,2,1,1,3,2,3,2,3,0,0,0,2,100,0,0,0,50797,37182,7500,33297,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
